Country Name,Country Code,Series Name,Series Code,2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
European Union,EUU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.9308386443383,81.0349054643915,81.0638468173313,..
European Union,EUU,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,94.5071007745681,94.5496306858638,94.7257686203458,..
European Union,EUU,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,94.079549323429,94.180647030497,94.3539478550729,..
European Union,EUU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.55914292168476,6.42403874133475,..,..
European Union,EUU,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,122.491128041134,122.079902773582,122.021070195508,121.806641288698
European Union,EUU,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,4075.07891780501,4205.5148708354,..,..
European Union,EUU,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..
European Union,EUU,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,97.6291932599535,97.7292650582216,97.7946492765258,97.8067691772785
European Union,EUU,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,89.5952225226515,89.9016582110944,90.1174760576528,90.2531232041326
European Union,EUU,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,..,28.2944444542894,..,..
European Union,EUU,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,..,..,..,..
European Union,EUU,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,..,..,..,..
European Union,EUU,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,6.67189384989702,..
Fragile and conflict affected situations,FCS,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,36.2,..,..,..
Fragile and conflict affected situations,FCS,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,4262.20437498889,4344.31399188136,4423.84699882868,..
Fragile and conflict affected situations,FCS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.8928480038629,62.1942490425375,62.480088340482,..
Fragile and conflict affected situations,FCS,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,67.9002746731842,67.3248214015122,68.1239329788076,..
Fragile and conflict affected situations,FCS,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,66.1370876994483,64.8303496006361,65.2931554148091,..
Fragile and conflict affected situations,FCS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.858046833682774,0.868444603959167,..,..
Fragile and conflict affected situations,FCS,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,66.3358895720774,76.2209990613096,76.6165903122845,..
Fragile and conflict affected situations,FCS,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,224.21288539567,207.551309936779,..,..
Fragile and conflict affected situations,FCS,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..
Fragile and conflict affected situations,FCS,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..
Fragile and conflict affected situations,FCS,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,24.548411835365,24.7258243903125,24.8933941734927,25.1058850769857
Fragile and conflict affected situations,FCS,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,..,13.9815746461615,..,..
Fragile and conflict affected situations,FCS,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,0.775243750541472,0.707955226399802,0.664169479149499,0.59846625083242
Fragile and conflict affected situations,FCS,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,..,..,..,..
Fragile and conflict affected situations,FCS,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,6.23532034097154,..
Heavily indebted poor countries (HIPC),HPC,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,2433.18053998504,2523.15884498343,2603.45332574462,..
Heavily indebted poor countries (HIPC),HPC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.748671772017,63.1349911561301,63.4864553256302,..
Heavily indebted poor countries (HIPC),HPC,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,77.4730093543363,76.6189895762126,77.0380862632452,..
Heavily indebted poor countries (HIPC),HPC,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,73.1864243438681,72.4571256351366,73.4314881646902,..
Heavily indebted poor countries (HIPC),HPC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.26932993313064,0.271687566711438,..,..
Heavily indebted poor countries (HIPC),HPC,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,66.1101640555308,73.2935370987355,77.2429703001442,82.1644950165745
Heavily indebted poor countries (HIPC),HPC,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,131.779229316185,130.77576704758,..,..
Heavily indebted poor countries (HIPC),HPC,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,..,10.7764838462942,..,..
Heavily indebted poor countries (HIPC),HPC,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,1.23418296924889,1.1280458677839,1.02566656675119,0.905867773507399
Heavily indebted poor countries (HIPC),HPC,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,5.72931926123487,..
High income,HIC,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,0.6,0.6,0.6,..
High income,HIC,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,49057.6289533193,51019.9289696534,52643.2797035493,..
High income,HIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.6843643551025,80.7873397628661,80.8873668617946,..
High income,HIC,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,95.4540727934866,94.9648075422007,94.9374451533545,..
High income,HIC,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,93.9131361766663,93.995268123464,93.1725587135255,..
High income,HIC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,10.2650970839991,10.254533148094,..,..
High income,HIC,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,124.861225702086,127.465006483999,129.686620523397,128.316516207395
High income,HIC,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,5857.99472467572,6065.06312742882,..,..
High income,HIC,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..
High income,HIC,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,97.3592028123418,97.4723468078104,97.5772593885381,97.6689873534928
High income,HIC,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,85.9174525395134,86.3246622289994,86.7006385069537,87.0338273999889
High income,HIC,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,..,24.7518659609152,..,..
High income,HIC,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,0.142329173960613,0.141548241950049,0.137533620287776,..
High income,HIC,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,13,12,11,..
High income,HIC,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,7.93535064001081,..
IBRD only,IBD,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..
IBRD only,IBD,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,12354.8591026832,13118.6272035405,13735.9647611134,..
IBRD only,IBD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.2006605462945,73.4050029958357,73.6067277630603,..
IBRD only,IBD,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,90.4245085796387,90.3431507491656,90.2499906759473,..
IBRD only,IBD,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,91.0458086826699,92.3267319181659,92.3055347643075,..
IBRD only,IBD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.2954825398426,4.38290344069714,..,..
IBRD only,IBD,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,107.937240527896,109.250129807318,111.766675285801,109.086386492784
IBRD only,IBD,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,722.396579816462,763.27795202934,..,..
IBRD only,IBD,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..
IBRD only,IBD,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..
IBRD only,IBD,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,50.7652616753419,53.0582949193611,55.1483728219507,56.6585650576264
IBRD only,IBD,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,..,25.0288064959293,..,..
IBRD only,IBD,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,..,..,..,..
IBRD only,IBD,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,..,..,..,..
IBRD only,IBD,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,9.30199297620312,..
IDA & IBRD total,IBT,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..
IDA & IBRD total,IBT,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,10109.614475725,10694.976995041,11157.8577591867,..
IDA & IBRD total,IBT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.8644879189987,71.0718835796461,71.2707806808855,..
IDA & IBRD total,IBT,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,84.8035661430321,84.6643406021954,84.7560153436357,..
IDA & IBRD total,IBT,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,84.3570753673763,84.7851351969324,84.9298010588765,..
IDA & IBRD total,IBT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.35057018405099,3.40988700980962,..,..
IDA & IBRD total,IBT,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,99.4890518994911,102.826479896448,105.844853902353,104.840643630413
IDA & IBRD total,IBT,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,583.599017879982,614.910672222532,..,..
IDA & IBRD total,IBT,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..
IDA & IBRD total,IBT,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..
IDA & IBRD total,IBT,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,46.181144960663,48.0686312581493,49.7434973561292,50.9548150856512
IDA & IBRD total,IBT,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,..,23.7306399534723,..,..
IDA & IBRD total,IBT,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,..,..,..,..
IDA & IBRD total,IBT,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,..,..,..,..
IDA & IBRD total,IBT,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,8.98687262567701,..
IDA blend,IDB,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..
IDA blend,IDB,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,4689.2924379656,4829.30475658773,4889.1324207173,..
IDA blend,IDB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.8891292033631,62.1618673864433,62.4089972219881,..
IDA blend,IDB,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,68.1090856343364,68.9974379600899,69.3283663357608,..
IDA blend,IDB,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,68.2458494654005,66.6983221925167,67.3816183246025,..
IDA blend,IDB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.883748917071836,0.920386827178104,..,..
IDA blend,IDB,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,75.2198333316506,81.306614490429,87.0030408349205,92.3680032128286
IDA blend,IDB,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,193.785098683145,212.819506996635,..,..
IDA blend,IDB,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..
IDA blend,IDB,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,30.9892722175808,31.0145658668173,31.1711057008474,31.3292089681022
IDA blend,IDB,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..,..,..,..
IDA blend,IDB,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,..,12.9947837559371,..,..
IDA blend,IDB,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,0.678724311835575,0.622707611377441,0.597527197354919,0.542471803762215
IDA blend,IDB,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,..,..,..,..
IDA blend,IDB,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,10.60474371127,..
IDA only,IDX,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..
IDA only,IDX,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,2848.77777755096,3013.91280681887,3165.97218986858,..
IDA only,IDX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.9733895501211,65.3045620346065,65.6133438655466,..
IDA only,IDX,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,79.5160363731249,78.9442146477671,79.6000138332026,..
IDA only,IDX,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,76.1248362004637,75.7850425020428,76.3784477881082,..
IDA only,IDX,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.370624311135795,0.375494879966321,..,..
IDA only,IDX,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,73.7078110497146,82.206317339477,83.0864479376576,..
IDA only,IDX,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,136.09290034252,138.466095286839,..,..
IDA only,IDX,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..
IDA only,IDX,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..
IDA only,IDX,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,25.3139825181551,25.7042338920191,26.0902699883386,26.4067031373371
IDA only,IDX,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,..,21.7880963058048,..,..
IDA only,IDX,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,1.10331207564282,1.01211869146457,0.924255982649679,0.818773609742182
IDA only,IDX,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,..,..,..,..
IDA only,IDX,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,6.45772264346164,..
IDA total,IDA,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,30.2,29.3,28.7,..
IDA total,IDA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,3459.40826347713,3614.6444184115,3733.68566203425,..
IDA total,IDA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.9367616770714,64.2481797662746,64.536308941045,..
IDA total,IDA,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,75.6296834573279,75.5578173768718,76.1082179466732,..
IDA total,IDA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,73.4404621050084,72.6914529077685,73.3200200022735,..
IDA total,IDA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.544552179479062,0.560235134841183,..,..
IDA total,IDA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,74.216331933318,81.8766834607882,84.675910325365,89.0934519687963
IDA total,IDA,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,156.258308440186,164.450440415471,..,..
